SEXO,EDAD,INGRESO,SCORE_DATACREDITO,ANT_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,proba_mora,aprobacion,aprobacion_recalibrada
0,48,1.263585191,687,1.17,0,-1,56.9615359,0.0,0.0,0.5805626598465473,1,0
0,33,3.089619889,648,4.42,0,3,69.40642179,13.40467692,0.0,0.5805626598465473,1,0
1,28,2.815549582,584,4.33,0,3,72.22846026,97.40320513,0.0,0.8394698085419735,0,0
1,49,2.141930995,862,2.42,1,10,0.0,2.612108974,0.0,0.24358974358974358,1,0
0,45,3.928341071,867,12.92,0,60,36.27543077,33.00034103,0.0,0.07563025210084033,1,0
1,63,4.328990034,733,16.75,0,19,78.51132436,77.32820513,1.756410256,0.5416666666666666,1,0
1,49,2.697776398,757,5.0,0,6,52.75260641,102.7179487,0.0,0.3663624511082138,1,0
0,38,1.430889154,748,7.0,1,22,36.36149103,92.85710897,0.166666667,0.5416666666666666,1,0
0,34,2.378578048,665,2.17,0,27,97.20757436,55.39553846,2.282051282,0.6917098445595855,0,0
1,44,10.59958658,774,9.25,1,20,82.49430897,2.519980769,0.0,0.3663624511082138,1,0
0,29,1.703858777,730,5.75,0,60,31.29914103,0.0,0.0,0.5805626598465473,1,0
0,27,4.161686071,693,2.75,1,5,90.47779359,51.01919744,0.0,0.5805626598465473,1,0
1,44,8.48627337,817,10.17,0,40,39.78722308,83.66396282,0.0,0.3663624511082138,1,0
1,38,3.281138899,862,1.58,0,20,42.30769231,19.78621795,1.692307692,0.37719298245614036,1,0
0,40,4.109953925,776,10.33,-1,3,72.81072692,56.85305256,0.307692308,0.5416666666666666,1,0
0,60,10.13509795,933,28.08,1,8,71.33033333,34.14400385,0.0,0.08254716981132075,1,0
1,61,5.286585083,821,6.58,0,7,87.58963077,24.31654359,0.025641026,0.3663624511082138,1,0
1,39,6.999249333,826,12.83,0,7,82.62102949,26.47175641,0.307692308,0.37719298245614036,1,0
1,37,1.599293801,766,2.25,0,28,210.4801321,20.72005897,0.0,0.3663624511082138,1,0
0,60,1.642220475,625,0.67,0,5,0.0,40.12460769,0.0,0.7241379310344828,0,0
1,39,1.357143328,348,0.0,0,-1,34.90281923,0.0,4.0,0.8394698085419735,0,0
0,34,3.12594246,862,10.08,0,60,11.06742692,16.08119103,0.0,0.24358974358974358,1,0
1,63,1.556367126,757,0.0,0,-1,2.637215385,0.0,0.0,0.3663624511082138,1,0
1,64,2.6427422,876,1.17,0,-1,0.0,8.948714103,0.0,0.24358974358974358,1,0
0,35,1.444097362,865,1.92,-1,-1,66.66516026,0.0,0.0,0.24358974358974358,1,0
1,54,1.567373966,725,6.17,0,7,53.4480141,0.0,0.0,0.5805626598465473,1,0
1,29,2.478740289,505,1.0,0,13,92.65149744,0.0,0.423076923,0.8394698085419735,0,0
1,39,2.396188991,735,7.25,0,-1,0.0,87.76153846,0.102564103,0.5416666666666666,1,0
0,37,4.256344892,862,12.5,0,42,35.99361026,19.70640897,0.0,0.24358974358974358,1,0
1,24,1.306511866,658,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,62,1.740181348,722,11.17,0,60,0.0,16.40940385,1.794871795,0.6917098445595855,0,0
0,49,6.543566172,947,9.75,0,60,0.0,28.87082179,0.0,0.08254716981132075,1,0
1,38,3.327367626,872,0.67,1,3,0.0,4.410192308,0.0,0.24358974358974358,1,0
1,57,13.25223494,789,15.0,1,11,97.34102308,47.26598974,0.0,0.3663624511082138,1,0
1,31,1.558568494,858,4.33,0,-1,0.0,81.08912308,0.0,0.24358974358974358,1,0
0,37,4.374118076,821,13.17,0,3,5.617378205,49.75130513,0.166666667,0.5416666666666666,1,0
1,31,2.55138543,725,5.92,0,60,84.4697641,38.00068462,0.0,0.5805626598465473,1,0
0,59,2.433612246,867,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
1,34,2.687870242,597,3.58,0,7,94.03378333,96.50597692,0.115384615,0.7241379310344828,0,0
0,26,6.808831007,880,2.08,0,26,43.19914359,6.276479487,0.0,0.24358974358974358,1,0
0,67,6.15172268,693,12.08,0,6,98.54927821,103.4045103,0.0,0.5805626598465473,1,0
1,52,7.984361482,876,15.58,0,31,0.0,12.61677436,0.0,0.07563025210084033,1,0
0,44,5.642106004,680,11.0,0,6,76.6683141,50.70475385,0.333333333,0.6917098445595855,0,0
1,40,7.683874759,821,7.42,-1,30,66.01438846,28.70818974,0.0,0.3663624511082138,1,0
1,56,4.820995766,904,4.33,0,34,40.21381795,24.9383859,0.0,0.08254716981132075,1,0
1,41,4.867224493,817,7.0,0,22,86.42084359,53.96605897,0.0,0.3663624511082138,1,0
1,37,8.770249833,844,2.75,0,33,62.58795385,5.282064103,0.0,0.24358974358974358,1,0
0,61,3.025780219,872,10.25,0,5,0.0,0.0,0.0,0.24358974358974358,1,0
0,51,23.80999553,776,9.75,1,6,77.09249103,86.59039872,0.0,0.3663624511082138,1,0
1,38,4.876029965,885,8.67,1,16,18.64336923,23.67873846,0.0,0.08254716981132075,1,0
0,42,1.315317338,731,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,59,7.810453415,913,8.5,0,16,0.0,5.878283333,0.0,0.08254716981132075,1,0
1,44,2.898100879,670,7.25,0,6,86.29395513,30.40923077,0.269230769,0.6917098445595855,0,0
1,41,11.092693,844,9.83,0,3,56.26023462,84.10431154,0.0,0.24358974358974358,1,0
1,43,5.532037608,738,9.08,-1,13,33.00546538,39.19639359,0.358974359,0.5416666666666666,1,0
0,37,4.484186473,840,9.92,0,4,32.08518974,15.93849872,0.333333333,0.37719298245614036,1,0
1,40,2.287221279,593,5.42,0,27,95.36790641,99.63457949,0.0,0.8394698085419735,0,0
0,36,1.959217457,663,0.0,0,-1,0.0,0.0,0.923076923,0.6917098445595855,0,0
1,49,2.287221279,575,1.0,0,8,33.92943718,0.0,0.0,0.8394698085419735,0,0
0,37,2.250898708,592,11.42,0,-1,0.0,0.0,0.269230769,0.8394698085419735,0,0
0,58,6.21556235,947,9.17,0,60,0.0,10.87639487,0.0,0.08254716981132075,1,0
0,32,2.031862599,677,5.17,0,60,68.09307692,0.0,0.0,0.5805626598465473,1,0
0,37,5.532037608,807,11.17,0,16,86.84046154,86.32625128,0.0,0.3663624511082138,1,0
1,30,1.220658517,844,2.17,-1,-1,2.309579487,0.0,0.0,0.24358974358974358,1,0
1,53,3.262427272,660,10.75,0,60,82.61038077,42.11897179,1.897435897,0.6917098445595855,0,0
0,34,2.050574226,885,8.33,0,60,18.07956282,0.0,0.0,0.08254716981132075,1,0
0,55,9.535225188,748,31.0,0,60,31.95498846,75.03072564,0.0,0.3663624511082138,1,0
1,59,13.48998268,740,20.25,0,28,30.84425,70.51420385,0.115384615,0.5416666666666666,1,0
0,36,1.995540028,798,0.83,-1,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,51,3.654270763,744,18.67,0,4,77.14504231,102.1694872,0.230769231,0.5416666666666666,1,0
0,45,5.085159918,835,4.08,0,-1,65.74205,10.31470897,0.0,0.24358974358974358,1,0
1,39,14.25495803,817,8.33,0,8,92.75603718,31.73919615,0.0,0.3663624511082138,1,0
0,36,3.180976658,771,9.42,0,5,52.38196923,70.39305,0.0,0.3663624511082138,1,0
1,51,3.62014956,872,5.83,0,60,0.0,4.567008974,0.0,0.24358974358974358,1,0
1,37,6.234273977,730,2.25,-1,2,70.45654872,77.36593462,0.153846154,0.6917098445595855,0,0
1,41,2.278415807,643,0.92,0,6,59.69402179,74.8088141,0.102564103,0.5805626598465473,1,0
0,46,4.146276496,689,6.92,0,5,31.38630385,94.30563333,0.0,0.5805626598465473,1,0
1,34,4.101148453,849,1.83,0,8,24.37358333,20.43172308,0.0,0.24358974358974358,1,0
0,49,10.9826246,661,18.25,0,22,85.55132821,79.51024872,0.038461538,0.5805626598465473,1,0
1,42,8.093329194,579,7.42,0,18,70.02641026,55.80146923,0.217948718,0.8394698085419735,0,0
0,29,3.781950103,881,7.33,0,55,0.0,6.439951282,0.0,0.24358974358974358,1,0
0,45,1.487024036,841,1.25,0,-1,33.95185513,0.0,0.0,0.24358974358974358,1,0
0,63,2.715387341,817,3.25,0,26,0.0,67.01674744,0.0,0.3663624511082138,1,0
0,38,1.831538117,680,9.25,0,27,79.8662859,43.59985385,0.0,0.5805626598465473,1,0
0,57,26.35037412,867,18.75,0,2,75.91110769,57.25128333,0.0,0.07563025210084033,1,0
1,53,5.605783433,862,24.5,0,3,72.49547179,78.03005256,0.307692308,0.37719298245614036,1,0
0,55,7.965649854,721,16.42,0,60,72.27271154,104.4433333,0.0,0.5805626598465473,1,0
1,49,1.776503919,701,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,37,9.232537098,771,6.5,-1,10,75.54889872,68.59636282,0.320512821,0.5416666666666666,1,0
1,39,1.658730735,757,0.25,0,4,40.88637692,0.0,0.0,0.3663624511082138,1,0
1,32,1.867860688,776,5.5,0,58,0.0,80.14254615,0.115384615,0.5416666666666666,1,0
1,33,1.548662338,329,0.83,0,11,98.71794872,80.21281538,6.961538462,0.8394698085419735,0,0
0,49,3.900823972,817,13.5,1,20,82.97541154,41.62422949,0.0,0.3663624511082138,1,0
1,62,5.399955532,862,11.92,0,6,76.44191667,27.52556026,0.0,0.24358974358974358,1,0
0,61,3.107230833,753,0.0,0,-1,174.7563795,0.0,0.0,0.3663624511082138,1,0
0,24,2.506257388,830,1.08,0,-1,0.0,15.64647564,0.0,0.24358974358974358,1,0
0,39,2.670259299,938,9.92,-1,60,0.0,18.32736282,0.0,0.08254716981132075,1,0
1,39,4.633879492,680,12.08,0,60,42.62443077,72.88728846,0.0,0.5805626598465473,1,0
1,43,3.718110433,639,5.0,0,4,0.0,93.65775128,0.0,0.5805626598465473,1,0
0,32,4.475381001,904,5.67,0,23,24.27832692,17.76055,0.0,0.08254716981132075,1,0
0,53,2.35986642,858,11.42,0,60,0.0,45.79143462,0.0,0.24358974358974358,1,0
0,40,1.469413093,677,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,44,1.886572316,735,1.0,0,3,84.69434744,0.0,0.0,0.3663624511082138,1,0
0,31,2.050574226,826,1.33,1,4,46.36067179,43.45833333,0.0,0.24358974358974358,1,0
1,59,1.728073825,690,17.42,0,52,9.533202564,62.63708077,0.243589744,0.6917098445595855,0,0
0,44,3.31746147,904,6.25,0,10,69.38556923,47.61350128,0.0,0.08254716981132075,1,0
0,26,3.44514081,348,7.17,0,22,63.76501282,95.36751667,3.115384615,0.8394698085419735,0,0
0,27,1.134805167,794,1.92,-1,-1,49.50581538,0.0,0.0,0.3663624511082138,1,0
0,46,15.85975525,812,12.25,1,3,78.89233205,13.92989744,0.0,0.3663624511082138,1,0
0,49,1.904183259,730,8.42,-1,20,33.45801282,68.90438974,0.0,0.5805626598465473,1,0
1,53,2.55138543,785,0.0,0,-1,2.563141026,0.0,0.0,0.3663624511082138,1,0
1,53,2.19586451,831,0.0,0,-1,0.650320513,0.0,0.0,0.24358974358974358,1,0
0,40,4.301472935,894,8.25,0,36,2.162569231,0.842352564,0.0,0.08254716981132075,1,0
0,36,1.357143328,785,1.33,1,17,0.0,0.0,0.0,0.3663624511082138,1,0
1,58,5.723556618,721,15.08,0,11,71.44707821,74.18776282,0.076923077,0.5805626598465473,1,0
0,50,36.45025019,771,18.67,1,9,70.56016795,41.35569359,0.0,0.3663624511082138,1,0
0,31,5.089562654,692,7.08,0,16,3.160198718,84.62393846,0.0,0.5805626598465473,1,0
0,46,17.17177054,730,6.42,1,15,87.80880641,33.92981282,0.0,0.5805626598465473,1,0
0,35,2.57890253,575,0.08,0,2,0.0,15.34147692,0.0,0.8394698085419735,0,0
1,55,9.004695517,771,4.92,1,5,79.27484231,59.04227051,0.0,0.3663624511082138,1,0
1,35,1.603696537,793,1.67,0,21,3.012623077,53.63886667,0.0,0.3663624511082138,1,0
1,47,5.076354446,881,2.17,0,7,23.19631282,29.93627436,0.0,0.24358974358974358,1,0
1,29,1.959217457,794,9.25,0,31,89.02465513,37.42721154,0.0,0.3663624511082138,1,0
1,37,2.770421539,583,5.25,0,45,59.41071795,92.30485256,0.91025641,0.8394698085419735,0,0
0,45,6.89028162,776,11.25,-1,54,61.36950256,86.1330141,0.115384615,0.5416666666666666,1,0
1,65,2.624030572,889,4.08,0,11,46.30153846,22.79540513,0.0,0.08254716981132075,1,0
0,33,3.426429183,844,2.42,0,4,60.04279103,18.44515641,0.0,0.24358974358974358,1,0
0,48,2.32354385,904,12.83,0,23,0.0,0.357910256,0.0,0.08254716981132075,1,0
1,23,1.420982998,641,0.58,0,-1,105.0459064,0.0,0.0,0.5805626598465473,1,0
0,36,1.612502008,785,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,54,5.067548974,957,27.75,0,49,68.93524872,19.24579744,0.0,0.08254716981132075,1,0
0,73,3.266830008,788,8.92,0,60,0.0,0.0,0.0,0.3663624511082138,1,0
0,36,10.49942434,821,14.42,0,2,15.21346154,47.96997949,0.0,0.3663624511082138,1,0
1,34,2.369772576,739,2.42,0,-1,78.96827179,0.0,0.0,0.3663624511082138,1,0
0,34,18.15688269,757,5.5,1,6,82.7207641,56.85898718,0.0,0.3663624511082138,1,0
1,29,2.587708001,862,4.75,1,24,0.087907692,9.763760256,0.115384615,0.24358974358974358,1,0
1,39,2.45122319,821,1.58,0,8,0.0,40.26263205,0.0,0.3663624511082138,1,0
1,37,1.740181348,739,3.92,0,47,54.64592692,90.84772308,0.0,0.3663624511082138,1,0
0,60,2.06818517,875,5.92,-1,28,0.0,22.97692308,0.0,0.24358974358974358,1,0
1,40,1.969123613,570,1.08,0,8,103.0743244,41.32980769,0.0,0.8394698085419735,0,0
1,42,4.465474846,894,0.67,1,7,76.52357051,9.699784615,0.0,0.08254716981132075,1,0
0,51,5.514426664,817,3.67,-1,36,0.0,51.59066282,0.474358974,0.5416666666666666,1,0
0,32,2.13202484,771,6.0,0,4,83.04844103,47.91322436,0.0,0.3663624511082138,1,0
0,49,1.448500097,584,10.42,0,2,77.69814487,51.44014615,0.0,0.8394698085419735,0,0
0,39,14.67431862,812,8.92,0,4,96.42547179,58.12178974,0.0,0.3663624511082138,1,0
0,34,31.94735208,643,5.0,0,2,85.75603462,39.89400256,0.205128205,0.6917098445595855,0,0
0,36,1.403372055,620,1.83,0,7,79.79512821,59.64526923,0.0,0.7241379310344828,0,0
0,27,1.631213636,386,0.58,0,8,116.7884615,48.12817949,1.461538462,0.8394698085419735,0,0
0,45,2.432511562,826,6.08,0,58,96.7004,0.051469231,0.0,0.24358974358974358,1,0
1,29,3.8920185,876,6.42,0,60,0.0,10.87657821,0.0,0.24358974358974358,1,0
0,46,6.826441951,890,0.08,0,2,46.29104487,0.0,0.0,0.08254716981132075,1,0
1,44,3.928341071,870,1.75,0,-1,0.0,38.66298077,0.0,0.24358974358974358,1,0
1,34,2.797938639,808,3.25,0,16,94.33542179,88.39031282,0.0,0.3663624511082138,1,0
1,39,1.484822668,835,6.33,0,60,0.0,16.80254231,0.0,0.24358974358974358,1,0
0,57,1.548662338,757,2.33,0,7,28.50755897,30.00334103,0.0,0.3663624511082138,1,0
0,57,4.465474846,648,0.5,0,3,63.29455128,25.34665,0.0,0.5805626598465473,1,0
1,67,1.94050583,870,12.0,0,60,0.0,13.56805128,0.0,0.24358974358974358,1,0
0,43,5.523232136,519,0.17,0,2,99.19106667,12.87007564,1.153846154,0.8394698085419735,0,0
1,33,1.548662338,680,1.33,0,13,63.86224231,33.54644872,0.0,0.5805626598465473,1,0
1,40,2.687870242,872,2.0,0,-1,29.82964744,29.5758859,0.0,0.24358974358974358,1,0
1,55,4.037308783,881,2.75,0,4,12.41718077,12.2530141,0.0,0.24358974358974358,1,0
0,41,13.35349786,867,11.25,-1,4,75.50033462,3.244064103,0.0,0.24358974358974358,1,0
1,36,4.917855955,418,3.25,0,9,94.04769744,101.5555038,1.564102564,0.8394698085419735,0,0
1,47,11.84005741,780,10.58,1,23,69.42825385,53.84105769,0.115384615,0.5416666666666666,1,0
0,43,13.86311454,872,17.17,0,2,48.2771141,30.52889872,0.0,0.07563025210084033,1,0
0,56,1.776503919,817,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,35,1.184335946,584,0.92,0,-1,95.91432949,94.90254231,0.0,0.8394698085419735,0,0
0,46,4.675705483,735,1.17,1,3,95.51700128,56.70585256,0.0,0.3663624511082138,1,0
0,60,12.38709734,639,19.5,0,5,77.44419231,104.6037436,0.115384615,0.6917098445595855,0,0
0,45,1.740181348,774,2.92,-1,35,78.09573462,47.02564103,0.0,0.3663624511082138,1,0
1,38,9.524218349,899,11.67,-1,4,0.0,15.23010641,0.064102564,0.08254716981132075,1,0
1,39,3.50898048,899,8.67,0,45,3.604019231,0.991084615,0.0,0.08254716981132075,1,0
1,45,3.372495668,684,4.08,0,7,72.45217821,41.79814615,0.0,0.5805626598465473,1,0
1,36,1.667536206,672,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,65,10.5500558,835,4.67,1,11,43.43311282,2.667692308,0.384615385,0.37719298245614036,1,0
1,60,5.040031875,785,4.17,-1,2,72.61479231,96.77813077,0.0,0.3663624511082138,1,0
0,34,1.275692715,835,3.08,1,12,88.82817179,0.0,0.0,0.24358974358974358,1,0
1,44,1.494728824,764,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,61,16.18775907,890,31.75,0,3,63.68196795,50.02333974,0.0,0.08254716981132075,1,0
1,31,1.712664249,666,4.08,0,50,45.75476026,71.3658359,0.141025641,0.6917098445595855,0,0
1,40,2.023057127,675,2.25,0,8,87.30918974,0.0,0.0,0.5805626598465473,1,0
0,55,2.442417718,844,1.92,0,24,85.84382949,0.0,0.0,0.24358974358974358,1,0
1,42,3.864501401,917,8.08,0,60,14.22370385,29.30949872,0.0,0.08254716981132075,1,0
0,41,6.474223082,867,5.5,1,5,58.35010128,28.98804872,0.0,0.24358974358974358,1,0
0,26,2.469934817,748,4.5,0,55,68.74432436,52.88476538,0.141025641,0.5416666666666666,1,0
0,60,4.128665552,716,12.58,0,60,67.43053077,94.48970128,0.230769231,0.6917098445595855,0,0
0,41,2.691172294,817,4.25,0,22,88.72341795,15.18342308,0.0,0.3663624511082138,1,0
1,33,1.667536206,698,3.33,1,2,62.41165641,61.89257179,0.0,0.5805626598465473,1,0
0,38,5.718053198,648,3.25,0,12,57.43115128,68.58661154,0.0,0.5805626598465473,1,0
0,69,3.298749843,744,0.83,0,6,94.19423846,44.21955128,0.0,0.3663624511082138,1,0
0,53,2.57890253,821,2.5,0,3,41.54694487,47.65124103,0.0,0.3663624511082138,1,0
0,24,3.664176919,757,3.0,0,-1,81.05032051,79.7424,0.0,0.3663624511082138,1,0
0,47,1.87666616,725,14.67,0,60,0.0,0.0,0.0,0.5805626598465473,1,0
0,40,2.633936728,794,3.75,0,30,0.0,32.42238974,0.641025641,0.5416666666666666,1,0
0,33,2.785831115,490,2.42,0,30,84.96852692,0.0,1.205128205,0.8394698085419735,0,0
0,40,5.778590816,657,2.33,0,2,92.59168205,63.90968718,0.0,0.5805626598465473,1,0
0,36,1.995540028,776,3.67,0,26,0.0,57.43577179,0.0,0.3663624511082138,1,0
0,49,1.512339767,616,5.5,0,2,37.86164615,13.89966154,0.0,0.7241379310344828,0,0
0,36,1.203047573,563,3.5,1,22,88.80440641,88.64490513,0.423076923,0.8394698085419735,0,0
0,33,3.757735056,771,5.58,1,6,80.26285256,69.00196923,0.0,0.3663624511082138,1,0
0,59,4.848512865,881,4.08,0,5,56.86447949,26.2968359,0.012820513,0.24358974358974358,1,0
0,54,5.204033786,680,0.67,0,5,86.10853718,69.41184872,0.0,0.5805626598465473,1,0
0,35,3.217299229,766,6.33,0,6,0.0,24.15877051,0.0,0.3663624511082138,1,0
1,45,17.08041377,758,10.58,-1,42,44.96227949,27.89708077,0.012820513,0.3663624511082138,1,0
0,37,3.718110433,652,3.83,0,15,62.73281154,31.73600769,0.0,0.5805626598465473,1,0
0,39,1.439694626,793,5.5,-1,32,0.0,47.70352564,0.0,0.3663624511082138,1,0
0,39,3.992180741,872,6.5,0,4,95.61038205,27.2094641,0.0,0.24358974358974358,1,0
0,38,2.337852741,721,0.67,0,-1,83.52371282,0.0,0.0,0.5805626598465473,1,0
1,33,5.941492043,634,9.0,0,6,87.32091538,70.30904744,0.243589744,0.6917098445595855,0,0
0,61,17.41832375,858,16.67,1,4,74.71250128,66.63096282,0.0,0.07563025210084033,1,0
0,31,1.558568494,862,3.42,0,-1,61.9663,0.0,0.0,0.24358974358974358,1,0
1,37,1.612502008,731,0.0,0,-1,27.02989487,0.0,1.717948718,0.6917098445595855,0,0
1,41,3.31746147,785,0.17,0,-1,0.0,0.059169231,1.153846154,0.5416666666666666,1,0
0,33,3.281138899,670,5.17,-1,40,32.94334872,95.42097949,0.756410256,0.6917098445595855,0,0
1,37,1.367049484,789,9.0,0,60,1.654526923,95.48861282,0.0,0.3663624511082138,1,0
0,64,15.36774952,865,12.67,0,10,56.35531538,11.28615769,0.0,0.07563025210084033,1,0
0,49,3.38130114,584,1.83,0,7,113.1321385,96.98739359,0.269230769,0.8394698085419735,0,0
0,52,10.00741861,870,4.42,-1,20,63.90728205,14.50870256,1.064102564,0.37719298245614036,1,0
0,29,2.706581869,830,0.67,0,3,83.6400641,1.276691026,0.0,0.24358974358974358,1,0
1,39,2.48754576,730,6.42,0,2,68.20423077,0.0,0.0,0.5805626598465473,1,0
0,52,2.734098969,849,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
0,37,2.0043455,881,10.75,0,60,84.29263462,22.42487051,0.0,0.24358974358974358,1,0
0,50,6.051560439,844,9.33,0,4,36.65862564,35.18781026,0.179487179,0.24358974358974358,1,0
0,35,1.612502008,830,3.5,0,4,51.51498333,8.413201282,0.0,0.24358974358974358,1,0
1,36,5.532037608,803,1.58,0,5,101.4349269,2.793066667,0.064102564,0.3663624511082138,1,0
1,53,1.950411986,844,6.25,0,60,19.11568718,0.0,0.0,0.24358974358974358,1,0
0,34,2.761616068,849,5.25,0,14,0.0,12.61644359,0.0,0.24358974358974358,1,0
0,33,1.467211725,744,0.33,0,5,0.0,0.0,0.0,0.3663624511082138,1,0
0,37,2.861778309,840,10.0,0,24,70.2301359,31.03503333,0.0,0.24358974358974358,1,0
0,30,3.937146542,885,10.0,0,60,0.0,8.504871795,0.0,0.08254716981132075,1,0
1,40,1.394566583,904,6.83,0,60,0.0,0.0,0.0,0.08254716981132075,1,0
0,48,3.234910173,890,1.33,0,2,65.6342,77.09462821,0.0,0.08254716981132075,1,0
0,36,2.55138543,304,13.25,0,60,131.7443718,0.0,6.0,0.8394698085419735,0,0
0,49,2.250898708,889,12.42,0,10,77.44487179,2.011403846,0.0,0.08254716981132075,1,0
0,44,10.00741861,711,14.0,0,11,0.0,56.17878333,0.128205128,0.6917098445595855,0,0
0,53,14.14488963,584,2.75,0,6,71.64214359,65.65249359,0.0,0.8394698085419735,0,0
1,53,3.025780219,853,4.92,0,36,0.0,30.16574615,0.0,0.24358974358974358,1,0
1,34,3.800661731,890,1.17,0,15,30.79100513,30.22792179,0.0,0.08254716981132075,1,0
1,35,3.938247226,789,1.08,0,14,97.52404615,0.0,0.0,0.3663624511082138,1,0
0,62,2.114413896,724,11.42,0,60,31.5792359,0.0,0.0,0.5805626598465473,1,0
1,39,3.052196634,687,11.83,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,35,3.408818239,844,2.83,0,-1,90.48444231,35.62358333,0.0,0.24358974358974358,1,0
0,26,1.512339767,593,1.33,0,17,14.47820513,76.58457051,0.0,0.8394698085419735,0,0
1,48,4.892540224,651,3.92,0,-1,91.09558718,100.3713103,0.153846154,0.6917098445595855,0,0
1,29,2.0043455,876,0.25,-1,2,50.0275,40.68910256,0.0,0.24358974358974358,1,0
0,75,2.715387341,772,5.25,0,42,0.0,8.107483333,0.0,0.3663624511082138,1,0
1,52,3.88651508,766,3.58,0,7,19.59645513,30.94746282,0.0,0.3663624511082138,1,0
1,59,2.159541939,776,1.25,0,16,0.0,78.52336795,0.0,0.3663624511082138,1,0
0,63,8.503884313,817,7.92,0,3,91.97110641,87.04634359,0.0,0.3663624511082138,1,0
1,36,2.19586451,840,12.42,0,60,56.09071795,50.86438718,0.115384615,0.24358974358974358,1,0
0,41,3.080814418,481,9.42,0,60,124.8204987,0.0,5.987179487,0.8394698085419735,0,0
0,56,22.35819338,785,17.33,0,15,65.73266282,51.26034487,0.128205128,0.5416666666666666,1,0
1,68,4.320184562,798,1.75,0,2,0.0,66.76347949,0.0,0.3663624511082138,1,0
0,61,15.66823624,904,12.92,0,7,53.53460897,16.51822564,0.0,0.08254716981132075,1,0
0,60,15.74088138,913,8.42,0,31,40.48845897,16.70406026,0.0,0.08254716981132075,1,0
1,58,1.284498187,437,0.33,0,5,0.0,31.48857179,0.0,0.8394698085419735,0,0
1,27,2.244294604,894,1.17,0,15,0.0,6.88230641,0.0,0.08254716981132075,1,0
0,62,2.305932906,928,12.33,0,60,0.0,0.0,0.0,0.08254716981132075,1,0
0,56,5.595877278,881,16.33,0,2,73.57407436,69.55227821,0.0,0.07563025210084033,1,0
1,35,6.744991337,867,4.25,0,6,62.76683205,58.49252436,0.0,0.24358974358974358,1,0
1,35,7.673968604,716,11.42,1,17,68.70128333,101.6385859,0.012820513,0.5805626598465473,1,0
0,24,1.403372055,821,4.17,0,51,0.0,46.61534872,0.0,0.3663624511082138,1,0
0,37,1.420982998,716,3.67,0,7,93.63990769,79.59885256,0.0,0.5805626598465473,1,0
0,27,3.043391163,876,2.5,0,30,73.62454487,32.92767436,0.0,0.24358974358974358,1,0
1,78,3.408818239,881,12.0,0,3,88.15663718,7.277434615,0.0,0.24358974358974358,1,0
0,46,4.684510955,789,13.17,1,7,76.71911538,30.48323333,0.0,0.3663624511082138,1,0
0,53,4.082436826,507,11.42,0,9,82.88978333,0.0,3.717948718,0.8394698085419735,0,0
1,39,1.567373966,724,2.17,0,27,0.0,12.31408205,0.0,0.5805626598465473,1,0
0,66,2.570097058,657,4.83,0,49,29.44282051,46.7874641,0.0,0.5805626598465473,1,0
1,47,7.692680231,913,12.33,0,15,42.88468205,1.633691026,0.0,0.08254716981132075,1,0
1,42,7.240299121,821,13.08,0,3,78.87437436,27.90979615,0.0,0.3663624511082138,1,0
1,38,1.676341678,885,3.17,-1,18,95.16276026,0.0,0.0,0.08254716981132075,1,0
1,31,3.098425361,466,2.25,0,5,84.27986154,23.99230769,0.423076923,0.8394698085419735,0,0
1,33,5.83252433,835,9.17,0,26,51.33342436,81.89856026,0.0,0.24358974358974358,1,0
1,59,11.07398137,771,8.33,0,3,29.3879641,0.072315385,2.153846154,0.5416666666666666,1,0
1,31,2.332349321,602,0.92,0,4,83.50295769,81.25635897,0.0,0.7241379310344828,0,0
1,38,17.91032948,831,12.92,0,18,71.42286154,74.81760769,0.0,0.07563025210084033,1,0
